date,values
2004-3-19 16:00,159.86
2004-3-19 17:00,25.85
2004-3-19 18:00,41.98
2004-3-19 19:00,45.70
2004-3-20 8:00,32.58
2004-3-20 9:00,14.07
2004-3-20 10:00,137.99
2004-3-20 11:00,195.76
2004-3-20 12:00,24.01
2004-3-20 13:00,97.89
2004-3-20 14:00,52.74
2004-3-20 15:00,180.47
2004-3-20 16:00,165.29
2004-3-20 17:00,105.36
2004-3-20 18:00,68.74
2004-3-20 19:00,46.37
2004-3-21 8:00,47.67
2004-3-21 9:00,55.15
2004-3-21 10:00,60.83
2004-3-21 11:00,127.94
2004-3-21 12:00,36.65
2004-3-21 13:00,109.90
2004-3-21 14:00,77.06
2004-3-21 15:00,11.39
2004-3-21 16:00,92.13
2004-3-21 17:00,76.09
2004-3-21 18:00,8.78
2004-3-21 19:00,67.97
2004-3-22 8:00,24.77
2004-3-22 9:00,35.04
2004-3-22 10:00,0.94
2004-3-22 11:00,40.04
2004-3-22 12:00,59.07
2004-3-22 13:00,51.40
2004-3-22 14:00,7.53
2004-3-22 15:00,91.95
2004-3-22 16:00,6.89
2004-3-22 17:00,53.72
2004-3-22 18:00,85.81
2004-3-22 19:00,56.67
2004-3-23 8:00,63.47
2004-3-23 9:00,20.95
2004-3-23 10:00,118.13
2004-3-23 11:00,40.60
2004-3-23 12:00,33.13
2004-3-23 13:00,81.71
2004-3-23 14:00,27.54
2004-3-23 15:00,160.96
2004-3-23 16:00,222.68
2004-3-23 17:00,104.09
2004-3-23 18:00,72.96
2004-3-23 19:00,37.85
2004-3-24 8:00,47.09
2004-3-24 9:00,52.89
2004-3-24 10:00,26.94
2004-3-24 11:00,224.11
2004-3-24 12:00,193.57
2004-3-24 13:00,141.65
2004-3-24 14:00,97.17
2004-3-24 15:00,151.82
2004-3-24 16:00,236.15
2004-3-24 17:00,167.74
2004-3-24 18:00,123.07
2004-3-24 19:00,46.51
2004-3-25 8:00,26.93
2004-3-25 9:00,1.30
2004-3-25 10:00,49.30
2004-3-25 11:00,52.85
2004-3-25 12:00,73.77
2004-3-25 13:00,16.45
2004-3-25 14:00,17.29
2004-3-25 15:00,43.14
2004-3-25 16:00,94.50
2004-3-25 17:00,14.35
2004-3-25 18:00,59.69
2004-3-25 19:00,26.73
2004-3-26 8:00,8.00
2004-3-26 9:00,8.97
2004-3-26 10:00,58.05
2004-3-26 11:00,16.59
2004-3-26 12:00,5.33
2004-3-26 13:00,23.01
2004-3-26 14:00,72.28
2004-3-26 15:00,93.51
2004-3-26 16:00,71.22
2004-3-26 17:00,7.41
2004-3-26 18:00,9.82
2004-3-26 19:00,28.69
2004-3-27 8:00,36.17
2004-3-27 9:00,16.41
2004-3-27 10:00,60.61
2004-3-27 11:00,141.88
2004-3-27 12:00,49.23
2004-3-27 13:00,10.85
2004-3-27 14:00,4.88
2004-3-27 15:00,23.52
2004-3-27 16:00,24.99
2004-3-27 17:00,49.09
2004-3-27 18:00,18.67
2004-3-27 19:00,17.02
2004-3-28 8:00,4.13
2004-3-28 9:00,38.65
2004-3-28 10:00,7.64
2004-3-28 11:00,120.67
2004-3-28 12:00,72.20
2004-3-28 13:00,81.82
2004-3-28 14:00,55.31
2004-3-28 15:00,106.31
2004-3-28 16:00,107.47
2004-3-28 17:00,37.85
2004-3-28 18:00,70.07
2004-3-28 19:00,25.22
2004-3-29 8:00,0.96
2004-3-29 9:00,55.36
2004-3-29 10:00,143.67
2004-3-29 11:00,57.67
2004-3-29 12:00,165.60
2004-3-29 13:00,63.74
2004-3-29 14:00,76.17
2004-3-29 15:00,141.84
2004-3-29 16:00,150.42
2004-3-29 17:00,1.06
2004-3-29 18:00,58.45
2004-3-29 19:00,16.45
2004-3-30 8:00,1.44
2004-3-30 9:00,102.24
2004-3-30 10:00,219.38
2004-3-30 11:00,161.92
2004-3-30 12:00,84.82
2004-3-30 13:00,3.18
2004-3-30 14:00,138.07
2004-3-30 15:00,190.08
2004-3-30 16:00,31.59
2004-3-30 17:00,147.90
2004-3-30 18:00,105.43
2004-3-30 19:00,78.07
2004-3-31 8:00,6.36
2004-3-31 9:00,194.65
2004-3-31 10:00,109.19
2004-3-31 11:00,63.27
2004-3-31 12:00,125.35
2004-3-31 13:00,254.60
2004-3-31 14:00,128.23
2004-3-31 15:00,197.13
2004-3-31 16:00,273.65
2004-3-31 17:00,156.90
2004-3-31 18:00,215.55
2004-3-31 19:00,158.81
2004-4-1 8:00,56.90
2004-4-1 9:00,50.04
2004-4-1 10:00,27.68
2004-4-1 11:00,7.45
2004-4-1 12:00,78.95
2004-4-1 13:00,55.80
2004-4-1 14:00,84.14
2004-4-1 15:00,142.49
2004-4-1 16:00,128.22
2004-4-1 17:00,69.91
2004-4-1 18:00,71.80
2004-4-1 19:00,17.53
2004-4-2 8:00,75.36
2004-4-2 9:00,17.85
2004-4-2 10:00,129.49
2004-4-2 11:00,64.37
2004-4-2 12:00,218.78
2004-4-2 13:00,129.79
2004-4-2 14:00,76.32
2004-4-2 15:00,170.70
2004-4-2 16:00,91.59
2004-4-2 17:00,177.06
2004-4-2 18:00,92.40
2004-4-2 19:00,44.44
2004-4-3 8:00,81.93
2004-4-3 9:00,129.21
2004-4-3 10:00,100.83
2004-4-3 11:00,93.52
2004-4-3 12:00,231.77
2004-4-3 13:00,134.42
2004-4-3 14:00,108.72
2004-4-3 15:00,145.40
2004-4-3 16:00,217.16
2004-4-3 17:00,68.98
2004-4-3 18:00,95.55
2004-4-3 19:00,51.07
2004-4-4 8:00,50.08
2004-4-4 9:00,31.39
2004-4-4 10:00,53.29
2004-4-4 11:00,226.20
2004-4-4 12:00,51.04
2004-4-4 13:00,82.00
2004-4-4 14:00,59.44
2004-4-4 15:00,223.07
2004-4-4 16:00,110.93
2004-4-4 17:00,138.12
2004-4-4 18:00,1.16
2004-4-4 19:00,31.75
2004-4-5 8:00,10.59
2004-4-5 9:00,28.84
2004-4-5 10:00,128.26
2004-4-5 11:00,4.20
2004-4-5 12:00,190.20
2004-4-5 13:00,97.04
2004-4-5 14:00,64.23
2004-4-5 15:00,160.60
2004-4-5 16:00,297.95
2004-4-5 17:00,101.57
2004-4-5 18:00,156.19
2004-4-5 19:00,3.53
2004-4-6 8:00,39.87
2004-4-6 9:00,199.78
2004-4-6 10:00,257.59
2004-4-6 11:00,85.85
2004-4-6 12:00,277.76
2004-4-6 13:00,251.30
2004-4-6 14:00,249.04
2004-4-6 15:00,113.27
2004-4-6 16:00,400.99
2004-4-6 17:00,125.37
2004-4-6 18:00,11.39
2004-4-6 19:00,2.92
2004-4-7 8:00,105.83
2004-4-7 9:00,118.67
2004-4-7 10:00,39.87
2004-4-7 11:00,278.87
2004-4-7 12:00,46.13
2004-4-7 13:00,279.17
2004-4-7 14:00,239.75
2004-4-7 15:00,15.82
2004-4-7 16:00,505.35
2004-4-7 17:00,100.62
2004-4-7 18:00,288.59
2004-4-7 19:00,127.19
2004-4-8 8:00,47.08
2004-4-8 9:00,99.42
2004-4-8 10:00,17.46
2004-4-8 11:00,174.79
2004-4-8 12:00,128.09
2004-4-8 13:00,146.90
2004-4-8 14:00,105.89
2004-4-8 15:00,206.04
2004-4-8 16:00,8.25
2004-4-8 17:00,141.58
2004-4-8 18:00,30.13
2004-4-8 19:00,22.95
2004-4-9 8:00,12.11
2004-4-9 9:00,49.38
2004-4-9 10:00,130.70
2004-4-9 11:00,272.51
2004-4-9 12:00,106.05
2004-4-9 13:00,88.95
2004-4-9 14:00,126.70
2004-4-9 15:00,135.99
2004-4-9 16:00,181.59
2004-4-9 17:00,181.73
2004-4-9 18:00,132.28
2004-4-9 19:00,96.51
2004-4-10 8:00,71.25
2004-4-10 9:00,116.59
2004-4-10 10:00,153.22
2004-4-10 11:00,279.30
2004-4-10 12:00,170.25
2004-4-10 13:00,37.31
2004-4-10 14:00,147.74
2004-4-10 15:00,101.04
2004-4-10 16:00,71.92
2004-4-10 17:00,221.86
2004-4-10 18:00,37.28
2004-4-10 19:00,115.40
2004-4-11 8:00,64.49
2004-4-11 9:00,97.29
2004-4-11 10:00,184.97
2004-4-11 11:00,292.10
2004-4-11 12:00,82.55
2004-4-11 13:00,115.44
2004-4-11 14:00,75.79
2004-4-11 15:00,42.98
2004-4-11 16:00,160.09
2004-4-11 17:00,128.95
2004-4-11 18:00,167.42
2004-4-11 19:00,52.56
2004-4-12 8:00,29.58
2004-4-12 9:00,30.44
2004-4-12 10:00,67.21
2004-4-12 11:00,319.43
2004-4-12 12:00,323.59
2004-4-12 13:00,226.38
2004-4-12 14:00,139.61
2004-4-12 15:00,136.74
2004-4-12 16:00,262.64
2004-4-12 17:00,71.28
2004-4-12 18:00,184.69
2004-4-12 19:00,63.37
2004-4-13 8:00,138.07
2004-4-13 9:00,217.73
2004-4-13 10:00,356.61
2004-4-13 11:00,491.30
2004-4-13 12:00,222.20
2004-4-13 13:00,220.38
2004-4-13 14:00,53.59
2004-4-13 15:00,312.05
2004-4-13 16:00,269.70
2004-4-13 17:00,284.97
2004-4-13 18:00,104.54
2004-4-13 19:00,129.49
2004-4-14 8:00,126.71
2004-4-14 9:00,29.05
2004-4-14 10:00,135.16
2004-4-14 11:00,402.08
2004-4-14 12:00,410.87
2004-4-14 13:00,211.86
2004-4-14 14:00,242.97
2004-4-14 15:00,312.42
2004-4-14 16:00,297.38
2004-4-14 17:00,348.13
2004-4-14 18:00,265.28
2004-4-14 19:00,133.74
2004-4-15 8:00,6.56
2004-4-15 9:00,57.64
2004-4-15 10:00,77.19
2004-4-15 11:00,114.06
2004-4-15 12:00,114.11
2004-4-15 13:00,55.62
2004-4-15 14:00,1.20
2004-4-15 15:00,137.23
2004-4-15 16:00,68.09
2004-4-15 17:00,79.14
2004-4-15 18:00,89.21
2004-4-15 19:00,38.30
2004-4-16 8:00,21.25
2004-4-16 9:00,23.53
2004-4-16 10:00,100.81
2004-4-16 11:00,53.82
2004-4-16 12:00,2.65
2004-4-16 13:00,95.33
2004-4-16 14:00,62.40
2004-4-16 15:00,110.97
2004-4-16 16:00,119.74
2004-4-16 17:00,136.25
2004-4-16 18:00,107.07
2004-4-16 19:00,33.94
2004-4-17 8:00,11.36
2004-4-17 9:00,116.36
2004-4-17 10:00,108.70
2004-4-17 11:00,196.92
2004-4-17 12:00,204.85
2004-4-17 13:00,35.05
2004-4-17 14:00,120.77
2004-4-17 15:00,165.11
2004-4-17 16:00,150.10
2004-4-17 17:00,106.35
2004-4-17 18:00,107.94
2004-4-17 19:00,17.00
2004-4-18 8:00,51.01
2004-4-18 9:00,43.58
2004-4-18 10:00,6.82
2004-4-18 11:00,41.16
2004-4-18 12:00,73.68
2004-4-18 13:00,103.85
2004-4-18 14:00,38.93
2004-4-18 15:00,78.47
2004-4-18 16:00,89.90
2004-4-18 17:00,114.32
2004-4-18 18:00,31.77
2004-4-18 19:00,9.56
2004-4-19 8:00,74.53
2004-4-19 9:00,84.77
2004-4-19 10:00,15.83
2004-4-19 11:00,238.31
2004-4-19 12:00,94.63
2004-4-19 13:00,0.43
2004-4-19 14:00,123.75
2004-4-19 15:00,17.56
2004-4-19 16:00,194.63
2004-4-19 17:00,61.24
2004-4-19 18:00,55.69
2004-4-19 19:00,66.13
2004-4-20 8:00,21.49
2004-4-20 9:00,162.98
2004-4-20 10:00,173.21
2004-4-20 11:00,8.23
2004-4-20 12:00,51.97
2004-4-20 13:00,90.99
2004-4-20 14:00,164.95
2004-4-20 15:00,267.54
2004-4-20 16:00,242.30
2004-4-20 17:00,202.05
2004-4-20 18:00,37.23
2004-4-20 19:00,6.79
2004-4-21 8:00,44.67
2004-4-21 9:00,14.05
2004-4-21 10:00,250.59
2004-4-21 11:00,133.25
2004-4-21 12:00,138.99
2004-4-21 13:00,85.73
2004-4-21 14:00,65.03
2004-4-21 15:00,22.84
2004-4-21 16:00,130.35
2004-4-21 17:00,154.79
2004-4-21 18:00,82.65
2004-4-21 19:00,34.41
2004-4-22 8:00,32.41
2004-4-22 9:00,24.24
2004-4-22 10:00,33.67
2004-4-22 11:00,109.72
2004-4-22 12:00,105.86
2004-4-22 13:00,76.05
2004-4-22 14:00,58.65
2004-4-22 15:00,73.14
2004-4-22 16:00,14.22
2004-4-22 17:00,35.79
2004-4-22 18:00,30.55
2004-4-22 19:00,47.94
2004-4-23 8:00,27.32
2004-4-23 9:00,25.25
2004-4-23 10:00,64.54
2004-4-23 11:00,58.34
2004-4-23 12:00,82.57
2004-4-23 13:00,27.50
2004-4-23 14:00,3.69
2004-4-23 15:00,72.41
2004-4-23 16:00,31.70
2004-4-23 17:00,16.85
2004-4-23 18:00,30.06
2004-4-23 19:00,32.82
2004-4-24 8:00,5.18
2004-4-24 9:00,16.66
2004-4-24 10:00,65.26
2004-4-24 11:00,19.54
2004-4-24 12:00,20.46
2004-4-24 13:00,26.65
2004-4-24 14:00,104.18
2004-4-24 15:00,128.37
2004-4-24 16:00,148.89
2004-4-24 17:00,63.94
2004-4-24 18:00,12.08
2004-4-24 19:00,31.08
2004-4-25 8:00,41.03
2004-4-25 9:00,53.90
2004-4-25 10:00,12.76
2004-4-25 11:00,143.82
2004-4-25 12:00,62.44
2004-4-25 13:00,70.43
2004-4-25 14:00,25.13
2004-4-25 15:00,35.38
2004-4-25 16:00,91.56
2004-4-25 17:00,12.36
2004-4-25 18:00,0.06
2004-4-25 19:00,42.42
2004-4-26 8:00,1.48
2004-4-26 9:00,36.61
2004-4-26 10:00,60.65
2004-4-26 11:00,126.96
2004-4-26 12:00,146.78
2004-4-26 13:00,32.42
2004-4-26 14:00,86.02
2004-4-26 15:00,31.24
2004-4-26 16:00,62.75
2004-4-26 17:00,56.20
2004-4-26 18:00,31.43
2004-4-26 19:00,51.57
2004-4-27 8:00,9.94
2004-4-27 9:00,83.46
2004-4-27 10:00,27.57
2004-4-27 11:00,141.97
2004-4-27 12:00,241.13
2004-4-27 13:00,163.97
2004-4-27 14:00,17.20
2004-4-27 15:00,3.10
2004-4-27 16:00,254.21
2004-4-27 17:00,137.48
2004-4-27 18:00,83.95
2004-4-27 19:00,17.48
2004-4-28 8:00,21.27
2004-4-28 9:00,127.02
2004-4-28 10:00,97.72
2004-4-28 11:00,40.24
2004-4-28 12:00,35.39
2004-4-28 13:00,8.54
2004-4-28 14:00,103.94
2004-4-28 15:00,145.78
2004-4-28 16:00,73.20
2004-4-28 17:00,194.89
2004-4-28 18:00,160.98
2004-4-28 19:00,34.64
2004-4-29 8:00,33.37
2004-4-29 9:00,25.41
2004-4-29 10:00,37.68
2004-4-29 11:00,157.74
2004-4-29 12:00,62.22
2004-4-29 13:00,6.08
2004-4-29 14:00,84.85
2004-4-29 15:00,94.73
2004-4-29 16:00,39.86
2004-4-29 17:00,12.67
2004-4-29 18:00,56.77
2004-4-29 19:00,8.96
2004-4-30 8:00,71.79
2004-4-30 9:00,61.42
2004-4-30 10:00,68.69
2004-4-30 11:00,68.10
2004-4-30 12:00,157.15
2004-4-30 13:00,96.20
2004-4-30 14:00,7.74
2004-4-30 15:00,111.25
2004-4-30 16:00,30.63
2004-4-30 17:00,4.78
2004-4-30 18:00,137.99
2004-4-30 19:00,54.72
2004-5-1 8:00,51.89
2004-5-1 9:00,112.12
2004-5-1 10:00,28.11
2004-5-1 11:00,183.10
2004-5-1 12:00,65.72
2004-5-1 13:00,108.83
2004-5-1 14:00,92.44
2004-5-1 15:00,72.58
2004-5-1 16:00,132.59
2004-5-1 17:00,132.05
2004-5-1 18:00,150.56
2004-5-1 19:00,48.46
2004-5-2 8:00,34.07
2004-5-2 9:00,21.74
2004-5-2 10:00,55.88
2004-5-2 11:00,80.69
2004-5-2 12:00,1.91
2004-5-2 13:00,143.56
2004-5-2 14:00,80.91
2004-5-2 15:00,17.65
2004-5-2 16:00,61.00
2004-5-2 17:00,119.56
2004-5-2 18:00,77.08
2004-5-2 19:00,10.57
2004-5-3 8:00,42.66
2004-5-3 9:00,77.72
2004-5-3 10:00,2.50
2004-5-3 11:00,60.15
2004-5-3 12:00,36.78
2004-5-3 13:00,102.17
2004-5-3 14:00,30.93
2004-5-3 15:00,79.49
2004-5-3 16:00,19.61
2004-5-3 17:00,124.16
2004-5-3 18:00,136.66
2004-5-3 19:00,86.02
2004-5-4 8:00,101.08
2004-5-4 9:00,45.03
2004-5-4 10:00,218.35
2004-5-4 11:00,183.81
2004-5-4 12:00,164.70
2004-5-4 13:00,186.47
2004-5-4 14:00,176.95
2004-5-4 15:00,35.10
2004-5-4 16:00,268.69
2004-5-4 17:00,193.26
2004-5-4 18:00,38.87
2004-5-4 19:00,40.50
2004-5-5 8:00,3.46
2004-5-5 9:00,40.68
2004-5-5 10:00,117.64
2004-5-5 11:00,73.49
2004-5-5 12:00,81.51
2004-5-5 13:00,221.23
2004-5-5 14:00,121.29
2004-5-5 15:00,227.36
2004-5-5 16:00,402.83
2004-5-5 17:00,36.49
2004-5-5 18:00,223.33
2004-5-5 19:00,139.67
2004-5-6 8:00,14.60
2004-5-6 9:00,56.28
2004-5-6 10:00,42.14
2004-5-6 11:00,45.20
2004-5-6 12:00,123.80
2004-5-6 13:00,20.62
2004-5-6 14:00,94.68
2004-5-6 15:00,96.80
2004-5-6 16:00,1.78
2004-5-6 17:00,24.63
2004-5-6 18:00,100.05
2004-5-6 19:00,0.77
2004-5-7 8:00,21.24
2004-5-7 9:00,30.18
2004-5-7 10:00,48.14
2004-5-7 11:00,132.96
2004-5-7 12:00,55.73
2004-5-7 13:00,124.00
2004-5-7 14:00,68.40
2004-5-7 15:00,143.83
2004-5-7 16:00,53.46
2004-5-7 17:00,120.64
2004-5-7 18:00,6.95
2004-5-7 19:00,77.78
2004-5-8 8:00,47.60
2004-5-8 9:00,1.73
2004-5-8 10:00,146.58
2004-5-8 11:00,168.23
2004-5-8 12:00,245.98
2004-5-8 13:00,17.03
2004-5-8 14:00,100.97
2004-5-8 15:00,150.35
2004-5-8 16:00,223.69
2004-5-8 17:00,132.31
2004-5-8 18:00,143.31
2004-5-8 19:00,72.14
2004-5-9 8:00,49.89
2004-5-9 9:00,8.11
2004-5-9 10:00,36.30
2004-5-9 11:00,74.42
2004-5-9 12:00,46.04
2004-5-9 13:00,32.87
2004-5-9 14:00,59.52
2004-5-9 15:00,3.36
2004-5-9 16:00,234.10
2004-5-9 17:00,90.94
2004-5-9 18:00,28.53
2004-5-9 19:00,84.12
2004-5-10 8:00,88.66
2004-5-10 9:00,10.15
2004-5-10 10:00,134.28
2004-5-10 11:00,55.01
2004-5-10 12:00,147.17
2004-5-10 13:00,139.31
2004-5-10 14:00,25.97
2004-5-10 15:00,122.83
2004-5-10 16:00,283.82
2004-5-10 17:00,116.57
2004-5-10 18:00,68.88
2004-5-10 19:00,21.00
2004-5-11 8:00,2.76
2004-5-11 9:00,175.47
2004-5-11 10:00,15.53
2004-5-11 11:00,350.96
2004-5-11 12:00,344.34
2004-5-11 13:00,291.84
2004-5-11 14:00,55.21
2004-5-11 15:00,123.74
2004-5-11 16:00,63.92
2004-5-11 17:00,250.17
2004-5-11 18:00,19.99
2004-5-11 19:00,83.33
2004-5-12 8:00,6.24
2004-5-12 9:00,114.93
2004-5-12 10:00,76.44
2004-5-12 11:00,18.67
2004-5-12 12:00,47.71
2004-5-12 13:00,254.53
2004-5-12 14:00,140.28
2004-5-12 15:00,155.66
2004-5-12 16:00,200.05
2004-5-12 17:00,121.26
2004-5-12 18:00,230.00
2004-5-12 19:00,4.83
2004-5-13 8:00,9.95
2004-5-13 9:00,5.08
2004-5-13 10:00,26.06
2004-5-13 11:00,98.02
2004-5-13 12:00,178.89
2004-5-13 13:00,117.75
2004-5-13 14:00,29.85
2004-5-13 15:00,3.54
2004-5-13 16:00,69.33
2004-5-13 17:00,86.79
2004-5-13 18:00,44.93
2004-5-13 19:00,7.80
2004-5-14 8:00,69.21
2004-5-14 9:00,84.41
2004-5-14 10:00,137.73
2004-5-14 11:00,111.03
2004-5-14 12:00,66.43
2004-5-14 13:00,143.57
2004-5-14 14:00,124.48
2004-5-14 15:00,8.34
2004-5-14 16:00,108.88
2004-5-14 17:00,114.93
2004-5-14 18:00,35.23
2004-5-14 19:00,36.19
2004-5-15 8:00,56.03
2004-5-15 9:00,96.86
2004-5-15 10:00,65.90
2004-5-15 11:00,134.20
2004-5-15 12:00,179.73
2004-5-15 13:00,96.42
2004-5-15 14:00,97.42
2004-5-15 15:00,94.56
2004-5-15 16:00,77.73
2004-5-15 17:00,132.94
2004-5-15 18:00,40.11
2004-5-15 19:00,1.16
2004-5-16 8:00,49.93
2004-5-16 9:00,45.08
2004-5-16 10:00,43.32
2004-5-16 11:00,70.32
2004-5-16 12:00,82.21
2004-5-16 13:00,44.05
2004-5-16 14:00,44.11
2004-5-16 15:00,119.25
2004-5-16 16:00,20.96
2004-5-16 17:00,22.94
2004-5-16 18:00,48.00
2004-5-16 19:00,64.72
2004-5-17 8:00,37.27
2004-5-17 9:00,6.69
2004-5-17 10:00,70.81
2004-5-17 11:00,78.53
2004-5-17 12:00,165.44
2004-5-17 13:00,102.80
2004-5-17 14:00,36.34
2004-5-17 15:00,17.98
2004-5-17 16:00,10.75
2004-5-17 17:00,105.72
2004-5-17 18:00,43.11
2004-5-17 19:00,9.28
2004-5-18 8:00,10.07
2004-5-18 9:00,53.40
2004-5-18 10:00,166.29
2004-5-18 11:00,197.26
2004-5-18 12:00,244.54
2004-5-18 13:00,118.28
2004-5-18 14:00,13.92
2004-5-18 15:00,272.38
2004-5-18 16:00,284.61
2004-5-18 17:00,196.18
2004-5-18 18:00,67.44
2004-5-18 19:00,118.26
2004-5-19 8:00,31.53
2004-5-19 9:00,171.52
2004-5-19 10:00,191.88
2004-5-19 11:00,43.76
2004-5-19 12:00,205.35
2004-5-19 13:00,99.34
2004-5-19 14:00,112.66
2004-5-19 15:00,160.75
2004-5-19 16:00,155.78
2004-5-19 17:00,156.49
2004-5-19 18:00,170.37
2004-5-19 19:00,70.32
2004-5-20 8:00,36.60
2004-5-20 9:00,61.18
2004-5-20 10:00,8.87
2004-5-20 11:00,49.86
2004-5-20 12:00,20.08
2004-5-20 13:00,37.22
2004-5-20 14:00,28.22
2004-5-20 15:00,76.39
2004-5-20 16:00,78.22
2004-5-20 17:00,97.46
2004-5-20 18:00,51.41
2004-5-20 19:00,52.30
2004-5-21 8:00,12.48
2004-5-21 9:00,5.91
2004-5-21 10:00,41.81
2004-5-21 11:00,36.16
2004-5-21 12:00,115.83
2004-5-21 13:00,13.57
2004-5-21 14:00,63.69
2004-5-21 15:00,117.87
2004-5-21 16:00,108.82
2004-5-21 17:00,49.23
2004-5-21 18:00,26.57
2004-5-21 19:00,4.33
2004-5-22 8:00,38.11
2004-5-22 9:00,49.40
2004-5-22 10:00,7.74
2004-5-22 11:00,22.55
2004-5-22 12:00,13.79
2004-5-22 13:00,52.84
2004-5-22 14:00,33.79
2004-5-22 15:00,96.70
2004-5-22 16:00,109.45
2004-5-22 17:00,19.44
2004-5-22 18:00,27.61
2004-5-22 19:00,40.57
2004-5-23 8:00,20.28
2004-5-23 9:00,6.39
2004-5-23 10:00,13.18
2004-5-23 11:00,100.73
2004-5-23 12:00,18.86
2004-5-23 13:00,78.95
2004-5-23 14:00,59.75
2004-5-23 15:00,30.84
2004-5-23 16:00,83.29
2004-5-23 17:00,13.79
2004-5-23 18:00,73.21
2004-5-23 19:00,42.23
2004-5-24 8:00,7.17
2004-5-24 9:00,0.96
2004-5-24 10:00,31.80
2004-5-24 11:00,37.65
2004-5-24 12:00,6.48
2004-5-24 13:00,84.22
2004-5-24 14:00,59.58
2004-5-24 15:00,109.26
2004-5-24 16:00,70.37
2004-5-24 17:00,49.69
2004-5-24 18:00,31.75
2004-5-24 19:00,13.91
2004-5-25 8:00,20.01
2004-5-25 9:00,57.92
2004-5-25 10:00,67.88
2004-5-25 11:00,33.46
2004-5-25 12:00,8.32
2004-5-25 13:00,108.49
2004-5-25 14:00,133.38
2004-5-25 15:00,39.82
2004-5-25 16:00,65.15
2004-5-25 17:00,24.24
2004-5-25 18:00,12.17
2004-5-25 19:00,19.50
2004-5-26 8:00,28.38
2004-5-26 9:00,1.76
2004-5-26 10:00,67.55
2004-5-26 11:00,215.74
2004-5-26 12:00,99.42
2004-5-26 13:00,118.87
2004-5-26 14:00,2.27
2004-5-26 15:00,87.84
2004-5-26 16:00,35.67
2004-5-26 17:00,77.43
2004-5-26 18:00,59.69
2004-5-26 19:00,86.95
2004-5-27 8:00,9.42
2004-5-27 9:00,40.58
2004-5-27 10:00,24.05
2004-5-27 11:00,22.03
2004-5-27 12:00,85.01
2004-5-27 13:00,2.02
2004-5-27 14:00,15.08
2004-5-27 15:00,2.52
2004-5-27 16:00,29.12
2004-5-27 17:00,37.28
2004-5-27 18:00,38.55
2004-5-27 19:00,6.45
2004-5-28 8:00,24.22
2004-5-28 9:00,53.32
2004-5-28 10:00,59.06
2004-5-28 11:00,41.85
2004-5-28 12:00,49.17
2004-5-28 13:00,30.16
2004-5-28 14:00,12.28
2004-5-28 15:00,79.49
2004-5-28 16:00,78.16
2004-5-28 17:00,3.18
2004-5-28 18:00,65.59
2004-5-28 19:00,6.27
2004-5-29 8:00,37.72
2004-5-29 9:00,34.41
2004-5-29 10:00,97.39
2004-5-29 11:00,186.44
2004-5-29 12:00,25.07
2004-5-29 13:00,98.20
2004-5-29 14:00,40.93
2004-5-29 15:00,6.96
2004-5-29 16:00,129.36
2004-5-29 17:00,52.67
2004-5-29 18:00,138.62
2004-5-29 19:00,48.20
2004-5-30 8:00,34.05
2004-5-30 9:00,37.44
2004-5-30 10:00,38.61
2004-5-30 11:00,65.32
2004-5-30 12:00,161.71
2004-5-30 13:00,128.42
2004-5-30 14:00,72.61
2004-5-30 15:00,45.42
2004-5-30 16:00,16.64
2004-5-30 17:00,58.69
2004-5-30 18:00,23.78
2004-5-30 19:00,18.50
2004-5-31 8:00,31.47
2004-5-31 9:00,51.44
2004-5-31 10:00,78.81
2004-5-31 11:00,77.85
2004-5-31 12:00,48.90
2004-5-31 13:00,110.57
2004-5-31 14:00,42.14
2004-5-31 15:00,132.01
2004-5-31 16:00,124.00
2004-5-31 17:00,48.66
2004-5-31 18:00,100.13
2004-5-31 19:00,67.03
2004-6-1 8:00,90.94
2004-6-1 9:00,88.88
2004-6-1 10:00,205.72
2004-6-1 11:00,27.81
2004-6-1 12:00,312.33
2004-6-1 13:00,301.63
2004-6-1 14:00,249.03
2004-6-1 15:00,285.40
2004-6-1 16:00,405.78
2004-6-1 17:00,42.37
2004-6-1 18:00,274.03
2004-6-1 19:00,170.21
2004-6-2 8:00,62.17
2004-6-2 9:00,9.47
2004-6-2 10:00,319.34
2004-6-2 11:00,165.39
2004-6-2 12:00,524.93
2004-6-2 13:00,195.76
2004-6-2 14:00,349.89
2004-6-2 15:00,124.12
2004-6-2 16:00,468.54
2004-6-2 17:00,133.81
2004-6-2 18:00,77.65
2004-6-2 19:00,76.25
2004-6-3 8:00,19.25
2004-6-3 9:00,102.30
2004-6-3 10:00,2.39
2004-6-3 11:00,178.54
2004-6-3 12:00,1.86
2004-6-3 13:00,66.44
2004-6-3 14:00,77.03
2004-6-3 15:00,47.86
2004-6-3 16:00,127.09
2004-6-3 17:00,132.36
2004-6-3 18:00,26.59
2004-6-3 19:00,90.16
2004-6-4 8:00,62.90
2004-6-4 9:00,116.64
2004-6-4 10:00,183.49
2004-6-4 11:00,246.43
2004-6-4 12:00,42.41
2004-6-4 13:00,97.42
2004-6-4 14:00,30.84
2004-6-4 15:00,147.95
2004-6-4 16:00,119.65
2004-6-4 17:00,191.45
2004-6-4 18:00,67.03
2004-6-4 19:00,61.47
2004-6-5 8:00,69.50
2004-6-5 9:00,170.00
2004-6-5 10:00,46.37
2004-6-5 11:00,114.97
2004-6-5 12:00,135.84
